aic_LIF,aic_LIFASC,aic_LIFR,aic_LIFRASC,aic_LIFRASCAT,cre,specimen_id
-25210.9472735,-19359.7852249,-25828.558892,-24283.0535078,-24281.0535078,Ndnf-IRES2-dgCre,569623233
-48965.7245499,-49176.8312116,,,,Chrna2-Cre_OE25,569653118
-28739.502818,-27294.8698125,,,,Chrna2-Cre_OE25,569664731
-63667.9941167,-65622.069968,,,,Chrna2-Cre_OE25,569670455
-44491.3242566,-33714.2037046,,,,Chrna2-Cre_OE25,569730838
-54125.1297131,-43524.0202312,-58545.1815841,-54245.2068308,-54243.2068308,Vip-IRES-Cre,569810649
-63796.5993894,-69844.0319851,,,,Chrna2-Cre_OE25,570010469
-58064.628828,-53017.8842093,,,,Chat-IRES-Cre-neo,570280138
-56919.584828,-57239.2142912,,,,Chat-IRES-Cre-neo,570438732
-37734.8758128,-40683.8888156,,,,Chat-IRES-Cre-neo,570459682
-33733.482516,-29183.3691917,-37865.5842743,-36659.6115191,-36657.6115191,Vip-IRES-Cre,570924514
-34595.6038131,-31797.3121247,,,,Chrna2-Cre_OE25,573105010
-40512.0474154,-35419.0392383,,,,Chat-IRES-Cre-neo,575774870
-55965.110895,-52938.1246051,,,,Chat-IRES-Cre-neo,577218818
-41755.033808,-41832.1789254,-43052.9795392,-53144.5753113,-53142.5753113,Chat-IRES-Cre-neo,577369606
-49654.3917083,-47952.822443,,,,Chat-IRES-Cre-neo,578774163
-56887.0965345,-44901.4552026,-56601.2783105,-61984.4215549,-61982.4215549,Ndnf-IRES2-dgCre,579611597
-65787.6496832,-57458.1661312,-68468.9626589,-73933.5304395,-73931.5304395,Ndnf-IRES2-dgCre,579981789
-47946.656511,-42162.7912056,-44475.3167711,-50744.2228679,-50742.2228679,Nkx2-1-CreERT2,580537822
-53089.7679902,-55835.0950964,-62709.0138355,-57239.0124169,-57237.0124169,Chrna2-Cre_OE25,580895033
-35231.3109541,-32738.5291267,,,,Nkx2-1-CreERT2,581020172
-24645.8276839,-23456.4404027,-38663.0243485,-37403.6349604,-37401.6349604,Nkx2-1-CreERT2,581058351
-61651.6894802,-51549.7999442,,,,Nkx2-1-CreERT2,581058864
-60543.5993144,-52148.2540343,-54939.4517667,-63786.2060624,-63784.2060624,Nkx2-1-CreERT2,581138223
-56864.4051458,-54773.38458,,,,Nkx2-1-CreERT2,581153862
