specimen_ID,cre,excitation,has_reset_rules,tau,ri,vrest,threshold_i_long_square,threshold_v_long_square,peak_v_long_square,fast_trough_v_long_square,trough_v_long_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,sag,avg_isi,f_i_curve_slope,latency,adaptation,max_burstiness_across_sweeps
480122859,Rorb-IRES2-Cre-D,excitatory,TRUE,35.4837584,348.4373391,-71.22705841,50,-42.03125,23.00000191,-53.34375381,-57.56250381,2.743716666,2.869434122,0.15209204,79.42375,0.264285714,0.0294,0.042987048,0.30070059
502245101,Nr5a1-Cre,excitatory,TRUE,23.8389264,174.999997,-77.47489166,70,-36.9375,41.84375381,-54.40625,-59.31250381,4.140237312,4.027741269,0.059799172,62.092,0.040419162,0.03548,0.031228518,0.132554945
501895840,Rorb-IRES2-Cre-D,excitatory,TRUE,29.75361425,191.0937428,-76.03790283,50,-45.40625381,28.3125,-54.3125,-62.56250381,4.073982391,3.492158078,0.131337389,61.51733333,0.197579525,0.05122,0.017606319,0
569664731,Chrna2-Cre_OE25,inhibitory,TRUE,33.53377109,289.5313203,-62.7012291,50,-36.6875,42.06250381,-49.6875,-54.03125381,2.749763247,2.943617176,0.059729982,77.53333333,0.191071429,0.02036,0.033857391,0.155196434
485574721,Rbp4-Cre_KL100,excitatory,TRUE,22.45411604,113.2812575,-77.24940491,110,-37.71875,31.00000191,-49.0625,-57.34375,3.660713243,3.478051844,0.080784895,100.8083333,0.119642863,0.07263,0.026630593,0
580537822,Nkx2-1-CreERT2,inhibitory,TRUE,10.75325853,174.999997,-68.08872223,130,-39.8125,39.68750381,-53.37500381,-54.09375381,3.037247196,2.766931185,0.028426293,57.90666667,0.265588246,0.10786,-0.007976232,0
395785266,Scnn1a-Tg3-Cre,excitatory,TRUE,17.25138958,76.56250149,-82.48334503,290,-32.40625,38.87500381,-48.03125,-55.3125,4.093780675,4.1769813,0.014029804,138.265,0.05297619,0.09052,,0
500964382,Scnn1a-Tg3-Cre,excitatory,TRUE,26.81799125,152.4999738,-75.59310913,70,-39.8125,43.75000381,-49.96875381,-61.93750381,3.807438091,4.091511847,0.079347119,72.23230769,0.191949153,0.05544,0.020606611,0.158179012
508883033,Rbp4-Cre_KL100,excitatory,TRUE,25.55475342,173.5936701,-75.24987793,150,-32.09375381,29.28125191,-46.12500381,-51.84375,2.461595071,2.96631391,0.082013376,,0.023722759,0.04512,,0
524689239,Vip-IRES-Cre,inhibitory,TRUE,9.874531333,170.0000018,-67.16606903,119.9999924,-32.375,32.3125,-48.37500381,-48.40625,3.124044721,3.329024715,0.055036597,67.02181818,0.189173225,0.0119,0.098404504,0.654339509
518750800,Chat-IRES-Cre-neo,inhibitory,TRUE,7.046231344,80.62514663,-79.08475494,370,-40.25000381,20.90625,-46.87500381,-49.78125,3.163211649,2.32143583,0.018194763,70.93692308,0.25577992,0.07454,-0.049694498,0
485938494,Ntsr1-Cre_GN220,excitatory,TRUE,12.52313588,119.3749681,-79.41262817,230,-38.03125,34.56250381,-51.4375,-54.50000381,2.949762474,2.690409258,0.125625134,135.6607143,0.191477255,0.03096,0.053710069,0.213930348
534524026,Ctgf-2A-dgCre,excitatory,TRUE,27.02370329,208.5937113,-60.62676239,29.99999809,-41.18750381,39.46875,-50.53125381,-56.93750381,4.437494885,4.253346118,0.056037601,60.61,0.223648645,0.02398,0.023008641,0
320836481,Scnn1a-Tg3-Cre,excitatory,TRUE,25.22345431,167.3437506,-78.7549057,90,-36.4375,37.65625,-46.65625,-53.125,4.375206837,3.970708234,0.022255495,88.99722222,0.111111111,0.06294,0.053427419,0.183753021
504120613,Htr3a-Cre_NO152,inhibitory,TRUE,5.870875041,84.37500149,-75.46890259,290,-32.96875381,28.34375191,-54.40625,-55.87500381,4.321603513,2.568395467,0.058176134,70.86615385,0.191501976,0.04966,-0.009946175,0
567266985,Chrna2-Cre_OE25,inhibitory,TRUE,31.56990962,341.7186737,-74.69338226,70,-38.81250381,34.65625381,-58.65625381,-58.84375381,2.241524846,2.032638795,0.035542812,49.49789474,0.371312217,0.03878,0.021638968,0
486196663,Cux2-CreERT2,excitatory,TRUE,20.00887578,153.4373909,-78.24220276,130,-36.40625381,41.78125,-47.90625381,-50.75000381,3.631539459,3.69225264,0.015843887,78.83571429,0.156818188,0.05146,0.052732179,0.177860697
566559909,Nkx2-1-CreERT2,inhibitory,TRUE,9.062584224,194.3750083,-68.52493286,100,-32.375,37.5,-50.28125381,-50.93750381,2.459067547,2.286182425,0.049399834,45.859,0.274300909,0.07866,-0.003719553,0
530349764,Ctgf-2A-dgCre,excitatory,TRUE,83.60993174,200.4687935,-67.3841095,70,-38.03125,35.40625,-46.84375381,-54.28125381,3.697513236,3.946979417,0.082497329,74.53,0.210757946,0.05854,0.058458271,0.134054054
490267468,Cux2-CreERT2,excitatory,TRUE,17.86333706,158.5937887,-81.68371582,110,-40.78125381,40.06250381,-53.65625381,-58.28125381,3.328956985,3.866521699,0.030647852,67.33333333,0.144956789,0.034855,0.118855155,0.322612298
486472847,Rorb-IRES2-Cre-D,excitatory,TRUE,25.07443081,251.0938644,-77.47270203,70,-34.9375,42.78125381,-46.84375381,-52.06250381,4.044318792,2.740685726,0.018820552,60.25666667,0.176119407,0.043775,0.033842829,0.220993804
490772223,Rbp4-Cre_KL100,excitatory,TRUE,11.50261634,69.21879202,-80.28017426,370,-45.81250381,35.875,-46.84375381,-55.40625381,3.314273098,3.433132031,0.173849255,116.194375,0.155555595,0.032215,0.03495193,0
395830185,Scnn1a-Tg3-Cre,excitatory,TRUE,23.57409486,187.6562089,-77.76537323,70,-41.21875,42.84375,-46.78125,-55.40625,3.726738945,3.692273275,0.016466236,69.27884615,0.189822596,0.063615,0.024169857,0
488677994,Sst-IRES-Cre,inhibitory,TRUE,9.188936794,137.031287,-72.87428284,160,-37,23.50000191,-63.71875,-63.84375,1.415788691,1.581111924,0.127823576,30.88967742,0.399055191,0.020865,0.00774559,0
484744672,Pvalb-IRES-Cre,inhibitory,TRUE,6.955022827,147.0983177,-72.18852997,180,-46.90625,13.5625,-68.03125,-68.09375763,1.088225136,1.233000739,0.021848937,,1.104003979,0.00731,,0
501282204,Sst-IRES-Cre,inhibitory,TRUE,19.52773646,132.6562464,-73.60150909,170,-46.15625381,30.78125191,-64.96875,-65.00000763,1.921169,1.952277717,0.184340373,55.24,0.194525554,0.03324,0.221940623,0
482521571,Htr3a-Cre_NO152,inhibitory,TRUE,5.704909166,106.250003,-73.82308197,160,-34.875,17,-58.09375381,-60.59375381,3.341042556,2.738708461,0.070783854,76.96625,0.120964568,0.031065,0.004303078,0
329550277,Rorb-IRES2-Cre-D,excitatory,TRUE,21.18523332,169.6875393,-81.57408142,110,-39.28125,39.59375381,-49.78125,-56.03125,3.254222768,3.446974464,0.048537925,,0.146996135,0.081195,,0.310049769
479721491,Rbp4-Cre_KL100,excitatory,TRUE,20.88209341,125.9375066,-78.10100555,150,-35.84375381,36.00000381,-45,-54.68750381,3.952205152,4.018378694,0.057324186,153.395,0.068359382,0.081125,0.103914188,0
491038812,Pvalb-IRES-Cre,inhibitory,TRUE,4.878489194,56.71875179,-83.22766113,440,-46.15625381,4.625,-65.81250763,-65.93750763,1.120507599,1.252613964,0.093613498,10.85934066,1.221731165,0.00972,0.002141221,0
556356342,Chrna2-Cre_OE25,inhibitory,TRUE,26.36191098,270.3121305,-78.72742462,70,-40.5,35.875,-48.96875,-53.71875381,3.498413943,3.328239418,0.05804735,49.63157895,0.191333333,0.02754,0.028764884,0.243523316
579611597,Ndnf-IRES2-dgCre,inhibitory,TRUE,8.572176388,103.7499979,-75.74038696,239.9999847,-35.78125381,13.87500095,-52.40625,-54,3.78736398,2.875603614,0.064311139,79.51454545,0.257084544,0.10944,-0.025917034,0
535728342,Vip-IRES-Cre,inhibitory,TRUE,9.426860896,249.8214245,-74.26939392,29.99999809,-50.28125381,33.87500381,-55.84375,-56.625,2.957301127,2.92776629,0.121393315,21.47434783,0.001625002,0.01146,0.010029841,0
500964358,Scnn1a-Tg3-Cre,excitatory,TRUE,14.02677444,133.5937083,-81.43971252,90,-36.09375381,39.09375,-49.18750381,-59.31250381,3.345226704,3.530901047,0.048485775,87.28,0.146149144,0.07182,0.010889814,0
476823462,Rorb-IRES2-Cre-D,excitatory,TRUE,25.09711603,182.3437065,-75.32025146,90,-36.21875,34.78125,-49.40625381,-57.21875381,3.611433719,4.529074786,0.04744181,86.94,0.044921877,0.052885,,0
487638658,Pvalb-IRES-Cre,inhibitory,TRUE,7.10752053,118.4822395,-73.88056183,230,-50.43750381,9.75,-68.9375,-68.96875,1.296427409,1.326749093,0.033175778,,0.7824817,0.008815,,0
519751607,Htr3a-Cre_NO152,inhibitory,TRUE,11.89170024,180.8238029,-74.21445465,90,-38.65625381,27.25000191,-55.87500381,-55.96875381,2.052447858,2.431757172,0.374734998,7.42,0.017897727,0.01816,,0
473020156,Rorb-IRES2-Cre-D,excitatory,TRUE,22.29669639,195.0000376,-76.73403168,70,-34.46875,47.65625381,-46.93750381,-52.46875381,4.217187821,4.417165886,0.050107703,64.19678571,0.247765378,0.05578,0.028646387,0.168666027
566991946,Chrna2-Cre_OE25,inhibitory,TRUE,37.56008061,381.1160922,-61.24633789,50,-35.12500381,27.65625191,-48.43750381,-52.93750381,2.410132144,2.517038249,0.032323726,68.11428571,0.276785714,0.02318,0.031900738,0.165964617
314822529,Rorb-IRES2-Cre-D,excitatory,TRUE,20.80988335,146.7187554,-76.08037567,190,-39.84375,31.78125191,-48.65625,-54.21875,2.982336686,2.93262317,0.047880471,49.125,0.134138656,0.034465,,0.398401035
513531471,Cux2-CreERT2,excitatory,TRUE,14.15578314,129.7990829,-77.20362091,150,-37.28125381,47.43750381,-44.40625381,-50.15625,4.666537407,4.55479312,0.013762459,105.5422222,0.070833334,0.04652,0.05267633,0.301578192
483057325,Cux2-CreERT2,excitatory,TRUE,21.94501093,266.4063275,-72.17467499,110,-38.15625381,33.28125,-48.90625,-52.09375,4.2084854,4.096371629,0.041540463,81.39454545,0.162729375,0.027555,0.042214601,0.077639456
484509440,Cux2-CreERT2,excitatory,TRUE,24.55607334,182.0313334,-74.33273315,90,-32.625,42.125,-45.18750381,-53.62500381,2.980372065,3.742388645,0.028589446,146.2475,0.262312732,0.062435,0.152785552,0.174169258
473909767,Htr3a-Cre_NO152,inhibitory,TRUE,10.29103644,109.6874624,-76.86457825,130,-41.90625381,40.59375,-56.15625,-56.18750381,2.757888075,3.017394606,0.036167435,21.29,0.068253971,0.020795,0.257162987,0
562385794,Chrna2-Cre_OE25,inhibitory,TRUE,29.25325434,313.4376109,-60.23826218,90,-33.28125,35.43750381,-47.50000381,-50.15625,2.910726811,2.772877664,0.086277999,,0.117708333,0.04816,,0.285319834
485884503,Rorb-IRES2-Cre-D,excitatory,TRUE,18.10963226,156.0937911,-78.3591156,110,-39.03125381,46.56250381,-49.00000381,-52.18750381,4.401047381,4.767441681,0.035120111,98.27777778,0.130130357,0.03926,0.077184422,0.238049986
487594856,Pvalb-IRES-Cre,inhibitory,TRUE,7.049638063,136.4062577,-79.38030243,140,-36.50000381,16.96875191,-56.71875,-56.93750381,1.514006527,1.657296755,0.021201761,16.51305085,0.834196333,0.012335,0.006803953,0
469803003,Scnn1a-Tg3-Cre,excitatory,TRUE,23.40278158,181.718722,-80.51889038,90,-38.9375,36.3125,-49.25000381,-54.5625,3.406229534,3.871704539,0.029556759,59.82033333,0.213071905,0.05286,0.02226991,0.737573258
465924786,Nr5a1-Cre,excitatory,TRUE,21.47274781,215.3124958,-75.30392456,70,-40.5,45.34375,-50.9375,-55.34375,3.962950057,4.044306093,0.022295639,100.9977778,0.080107527,0.0409,0.124168573,0.218333793
327679841,Htr3a-Cre_NO152,inhibitory,TRUE,7.323913266,73.2813254,-78.15689087,390,-31.53125191,11.15625,-47.9375,-49.15625381,2.502586063,1.936802339,0.008792791,,0.191956572,0.679515,,0
476093220,Sst-IRES-Cre,inhibitory,TRUE,10.86019246,165.4687971,-69.45964813,130,-48.68750381,36.09375381,-50.21875381,-50.40625,1.973528281,2.045958135,0.025794197,115.595,0.043526787,0.00899,0.586460945,0
484679812,Rorb-IRES2-Cre-D,excitatory,TRUE,23.99008481,191.7187572,-67.53645325,70,-39.5,40.56250381,-47.46875,-50.90625381,3.692863407,3.549631342,0.041193329,51.88,0.280147738,0.04168,0.012375595,0.154148423
422738880,Nr5a1-Cre,excitatory,TRUE,17.53908996,163.281247,-78.56536865,90,-38.09375,45,-49.71875381,-53.84375,3.66027827,4.254136856,0.054285385,81.065,0.199866665,0.03991,0.084636277,0.317600471
341016267,Pvalb-IRES-Cre,inhibitory,TRUE,5.371012395,85.26785672,-75.49028778,290,-41.0625,4.21875,-58.9375,-59.09375,1.32414886,1.384066972,0.046269629,12.2559375,0.817702936,0.009485,0.002883911,0
519749342,Htr3a-Cre_NO152,inhibitory,TRUE,24.50616656,184.2187494,-74.67325592,70,-40.21875,36.15625381,-53.78125381,-54.06250381,2.813597208,2.810817252,0.032250252,68.12307692,0.266326531,0.05456,0.04197886,0.227812178
487158599,Htr3a-Cre_NO152,inhibitory,TRUE,11.33675382,210.1562172,-73.09561157,60.00000381,-43.65625381,41.71875,-53.06250381,-54.59375381,3.132226683,3.085624335,0.100539938,77.21681818,0.10566601,0.01481,0.151197767,0.090400224
510702728,Rorb-IRES2-Cre-D,excitatory,TRUE,17.62417853,146.5625763,-75.55174255,90,-38.40625381,40.62500381,-49.90625381,-59.43750381,2.829579703,3.265263194,0.161756143,79.67818182,0.198333333,0.06146,0.010100823,0.159878419
563620254,Nkx2-1-CreERT2,inhibitory,TRUE,7.774072233,136.8751079,-74.84197235,150,-39.09375,17.37500191,-55.90625,-55.96875381,1.486673875,1.577936443,0.012232899,17.30222222,0.808581486,0.04548,0.002186138,0
573105010,Chrna2-Cre_OE25,inhibitory,TRUE,22.21795164,421.0937321,-67.24191284,20,-41.46875,16.75,-57.56250381,-57.90625,1.769791904,1.72379253,0.124511115,34.19071429,0.542037031,0.01794,0.017261003,0
324266189,Sst-IRES-Cre,inhibitory,TRUE,23.79006899,236.2499982,-67.15584564,70,-38.1875,36.00000381,-63.24999619,-63.37500381,1.764155203,1.824546351,0.177934945,47.47342105,0.369432773,0.03643,0.009077191,0.353167082
513510227,Cux2-CreERT2,excitatory,TRUE,20.65213358,74.99988377,-78.18148804,190,-38.15625381,40.65625381,-47.15625381,-55.31250381,4.718340751,5.062133822,0.04033472,138.0833333,0.02308411,0.08198,0.047309292,0
467703703,Scnn1a-Tg2-Cre,excitatory,TRUE,20.18155956,145.3124583,-79.29507446,70,-38.125,34.78125,-48.375,-54.18750381,3.877805939,4.427119874,0.021471892,57.28625,0.215121951,0.05378,0.030462543,0.146369872
569670455,Chrna2-Cre_OE25,inhibitory,TRUE,36.0189703,301.875025,-60.20902634,29.99999809,-41.34375381,26,-56.03125381,-56.12500381,1.644592022,1.713047591,0.02870011,61.02857143,0.244081265,0.02654,0.089780657,0.436210339
487446992,Cux2-CreERT2,excitatory,TRUE,21.80115009,141.4732188,-77.39997864,130,-34.56250381,38.31250381,-46.71875381,-52.50000381,3.520890026,3.855185191,0.026593648,118.6516667,0.094216422,0.054255,0.135458458,0
490173806,Sst-IRES-Cre,inhibitory,TRUE,12.05852295,186.7186427,-76.37684631,100,-48.90625,23.125,-64.87500763,-64.96875,1.722870603,1.82917492,0.127457619,60.3490625,0.267892656,0.016975,0.021509719,0
487601493,Cux2-CreERT2,excitatory,TRUE,15.92061665,129.6876967,-74.27850342,110,-38.59375,29.84375191,-44.84375381,-52.90625381,3.519730048,3.252683578,0.059060764,80.16090909,0.1875,0.07257,0.028748666,0
469753383,Htr3a-Cre_NO152,inhibitory,TRUE,8.061905966,104.3749973,-79.16917419,249.9999847,-41.18750381,17.3125,-57.5,-59.00000381,4.183802992,2.174585702,0.012180146,75.90375,0.139999983,0.041045,0.017521729,0
509620929,Vip-IRES-Cre,inhibitory,TRUE,11.17311023,226.4062911,-73.72788239,20,-48.43750381,31.62500191,-57.84375381,-58.25000381,2.602678905,2.820798826,0.035312966,63.66857143,-0.002165355,0.01692,0.085556506,0
489751692,Cux2-CreERT2,excitatory,TRUE,14.25274231,269.3749666,-76.34992218,70,-38.15625381,26.53125191,-49.71875381,-57.90625,2.770646473,3.050775465,0.0405709,65.62,0.224002088,0.04954,,0.248632926
489888898,Nr5a1-Cre,excitatory,TRUE,14.58636245,118.9062521,-81.74201202,209.9999847,-34.90625381,38.65625381,-46.96875,-52.65625381,3.26062288,3.244006361,0.006813534,45.1225,0.075945005,0.045735,0.230428279,0.301947049
382982932,Nr5a1-Cre,excitatory,TRUE,15.62311318,160.6249958,-80.70819855,130,-36.78125,30.53125,-48.75000381,-54,2.687855711,3.566664383,0.029907519,81.50772727,0.266666679,0.03919,0.038841978,0.201282834
328535908,Sst-IRES-Cre,inhibitory,TRUE,54.68152812,468.4151709,-67.419487,20,-42.875,34.90625,-53.59375,-56.6875,1.876785595,1.95877312,0.041105542,30.236875,0.52572815,0.027635,0.010706707,0
480648382,Rorb-IRES2-Cre-D,excitatory,TRUE,20.17603379,190.1562959,-75.36566162,130,-39.03125381,30.71875191,-48.65625,-53.56250381,2.94862077,3.197895562,0.025265502,52.473,0.079268303,0.03283,0.059681402,0.218120499
478058328,Pvalb-IRES-Cre,inhibitory,TRUE,6.324776722,126.0938346,-70.56990814,140,-38.71875381,21.59375191,-62.46875381,-62.56250381,1.410649401,1.40431379,0.149191067,21.47933333,0.749744324,0.01415,0.000193018,0
464079491,Scnn1a-Tg2-Cre,excitatory,TRUE,18.6729107,129.7768652,-78.44650269,90,-35.34375,33.31250381,-48.03125,-59.78125381,3.124707606,3.128337837,0.138412699,79.26363636,0.175892864,0.06008,0.033028283,0.275208352
479415457,Scnn1a-Tg3-Cre,excitatory,TRUE,22.59451086,105.0000787,-77.27115631,130,-37.12500381,49.09375381,-47.00000381,-58.15625,4.677202082,4.187373938,0.021658091,137.9125,0.099719304,0.120345,0.019846425,0
570280138,Chat-IRES-Cre-neo,inhibitory,TRUE,9.361661278,116.0937473,-70.80819702,170,-41.3125,37.12500381,-48.90625,-48.90625,3.231377012,3.46869045,0.147754788,,0.026296297,0.01118,,0.370657673
478499902,Rorb-IRES2-Cre-D,excitatory,TRUE,22.84125269,197.8125423,-81.92041016,90,-39.18750381,26.18750191,-43.65625381,-44.28125,3.299929253,2.860638587,0.024099737,80.45045455,0.222144679,0.049,0.10049029,0.740229663
566517779,Chrna2-Cre_OE25,inhibitory,TRUE,19.50137159,197.6561993,-59.77737427,70,-35.84375381,39.21875381,-47.50000381,-53.96875381,3.020556805,2.805264428,0.0450279,95.882,0.191304348,0.03456,0.072073328,0.260695599
464188580,Htr3a-Cre_NO152,inhibitory,TRUE,10.17950267,111.5625426,-78.32901764,170,-34,24.6875,-52.75000381,-56.3125,4.353247375,2.754874043,0.046134904,86.00909091,0.209956711,0.052125,0.001311376,0
487405644,Pvalb-IRES-Cre,inhibitory,TRUE,6.399643674,145.6250399,-69.59012604,190,-34.15625,19.00000191,-58.03125381,-58.15625,1.272069818,1.404370552,0.011843809,19.3622549,0.772348471,0.01057,0.000996272,0
486557574,Htr3a-Cre_NO152,inhibitory,TRUE,12.0919962,230.1563323,-73.41339111,60.00000381,-44.84375381,32,-56.96875381,-57.00000381,1.78370007,1.910776398,0.270871907,33.045,0.379032269,0.012505,0.025838693,0
488419491,Rbp4-Cre_KL100,excitatory,TRUE,17.39541226,143.3483213,-77.29866791,110,-45.34375381,39.43750381,-56.93750381,-59.37500381,3.479435331,3.885290374,0.112942591,96.03111111,0.174759632,0.032395,0.067764241,0.201166653
555263276,Chrna2-Cre_OE25,inhibitory,TRUE,23.75590447,340.6249583,-71.03095245,50,-46.75,25,-59.78125381,-59.8125,1.625115542,1.550728846,0.092859633,23.65,0.383914902,0.0208,0.251984333,0
532571720,Ctgf-2A-dgCre,excitatory,TRUE,13.9309005,126.7186701,-76.2541275,170,-37,45.53125,-46.96875,-52.25,5.371530788,4.87424357,0.043594446,79.71818182,0.168080359,0.0668,0.030542951,0
475895240,Pvalb-IRES-Cre,inhibitory,TRUE,7.753200565,135.3123933,-76.00042725,150,-35.34375,20.09375,-58.46875,-58.59375381,1.509479024,1.777018558,0.055235282,20.41947917,0.831349227,0.015385,0.005301486,0
518290966,Scnn1a-Tg2-Cre,excitatory,TRUE,23.41381857,125.7813275,-72.15068054,110,-34.78125,38.84375,-43.65625381,-56,4.133757105,3.703127326,0.138712525,114.1085714,0.157618215,0.08362,0.015750576,0
490612150,Rorb-IRES2-Cre-D,excitatory,TRUE,13.44311201,125.6695092,-80.15825653,290,-39.15625,32.125,-53.56250381,-53.90625,2.998952751,3.425284722,0.110391393,90.67,0.11015624,0.04177,0.366383589,0.252906203
555251867,Chrna2-Cre_OE25,inhibitory,TRUE,24.35276283,216.7188227,-71.97512817,110,-43.81250381,42.5,-61.59375381,-61.84375381,2.428194565,2.068865896,0.073274061,92.924,0.299532102,0.0473,0.044286707,0
519517188,Htr3a-Cre_NO152,inhibitory,TRUE,10.19831664,141.093716,-73.71102142,140,-39.65625,23.00000191,-53.46875381,-53.53125,2.075790945,2.165175169,0.103318736,,0.045998417,0.01672,,0
497583188,Rorb-IRES2-Cre-D,excitatory,TRUE,25.53539282,210.0001127,-76.31256104,50,-41.21875,38.625,-50.96875,-56.90625381,4.730456414,4.544564755,0.067415327,52.48666667,0.234375,0.0413,0.02071151,0.149730402
524876305,Vip-IRES-Cre,inhibitory,TRUE,12.0755784,193.4374571,-71.55913544,80,-42.37500381,33.62500381,-51.46875381,-51.53125,3.161202448,3.313981835,0.055030517,38.53333333,0.030898876,0.0118,0.157901549,0.871884485
485061364,Sst-IRES-Cre,inhibitory,TRUE,6.634725669,100.4688293,-70.40834045,200,-40.96875381,14.40625095,-60.0625,-60.15625381,1.321080333,1.356492677,0.051836301,32.65883333,0.723165232,0.01531,0.016035172,0
489259263,Cux2-CreERT2,excitatory,TRUE,20.74167898,193.4375465,-80.52465057,80,-40.78125381,40.06250381,-54.96875381,-56.46875,3.369661277,3.595929971,0.019045711,53.78147059,0.271532343,0.051805,0.032946539,0
502143149,Rorb-IRES2-Cre-D,excitatory,TRUE,12.82824841,113.1250337,-81.23348236,130,-38.9375,31.65625,-52.25,-57.03125,3.455586852,3.453038347,0.020371182,66.46142857,0.198670221,0.043,0.024339035,0.195157957
488380827,Rbp4-Cre_KL100,excitatory,TRUE,15.31652006,101.5625745,-77.61546326,330,-33.8125,31.09375191,-48.75000381,-50.18750381,3.154679332,4.264345355,0.05852057,49.905,0.010820901,0.03722,,0
509617624,Pvalb-IRES-Cre,inhibitory,TRUE,7.753305571,150.0001103,-71.87664795,170,-32.625,14.53125095,-62.03125381,-62.125,1.175460941,1.394327816,0.046862975,13.3,1.049484551,0.01008,,0
490558274,Rbp4-Cre_KL100,excitatory,TRUE,10.62133411,70.00003755,-77.3865509,330,-39.12500381,36.375,-46.09375,-56.0625,3.482182416,3.325752799,0.16930598,505.87,0.137281279,0.045935,,0
333785935,Pvalb-IRES-Cre,inhibitory,TRUE,7.40418963,103.9062515,-77.64242554,300,-41.15625,13.18750095,-64.0625,-64.28125763,1.276901558,1.458890479,0.056698721,6.745,0.233707865,0.007415,,0
487353993,Cux2-CreERT2,excitatory,TRUE,18.37164878,159.374997,-72.31984711,110,-41.25,46.75,-48.93750381,-54.78125381,3.446369822,3.325830174,0.05944708,98.96944444,0.201143809,0.048655,0.030694569,0.166225166
485574832,Rbp4-Cre_KL100,excitatory,TRUE,13.27194478,80.31257987,-71.45566559,190,-41.18750381,42.87500381,-48.43750381,-55.06250381,3.08486071,2.995787694,0.170850918,118.6307143,0.193605868,0.066365,0.001968769,0
314617802,Rorb-IRES2-Cre-D,excitatory,TRUE,19.87590008,133.6161494,-69.93441772,50,-36.28125,42.25,-47.5,-57.53125381,3.989207835,4.312351591,0.038417719,62.87,0.193181818,0.04736,0.020349517,0
477991293,Htr3a-Cre_NO152,inhibitory,TRUE,6.838217434,112.1875048,-70.78621674,190,-39.68750381,28.90625191,-46.62500381,-50.8125,3.021831426,2.255687776,0.067892171,60.1221875,0.269935686,0.02422,0.013123567,0
487668030,Pvalb-IRES-Cre,inhibitory,TRUE,7.423937937,125.781253,-76.17631531,230,-34.96875381,11.93750095,-57.37500381,-57.5,1.371237819,1.574362475,0.015138106,13.60166667,0.935044638,0.01101,0.054116993,0
328031983,Sst-IRES-Cre,inhibitory,TRUE,17.48845211,204.3749988,-72.14061737,90,-38.53125,34.5,-64.875,-65.00000763,1.314489722,1.429670901,0.281629175,37.2956,0.535335689,0.027645,0.007080512,0
517645929,Scnn1a-Tg2-Cre,excitatory,TRUE,30.50550633,213.7500793,-70.96060944,59.99999619,-36.71875381,32.50000381,-47,-54.43750381,4.455772231,4.03760145,0.065369822,77.00545455,0.182480311,0.05864,0.036203029,0.117437722
561934585,Vip-IRES-Cre,inhibitory,TRUE,22.13381288,162.3437107,-67.3401947,150,-33.28125,29.81250191,-45,-45.0625,2.638843145,2.8740255,0.055655926,101.44,0.04931687,0.01586,0.559148265,0
488686369,Htr3a-Cre_NO152,inhibitory,TRUE,8.025714976,96.09371424,-70.9221344,200,-38.4375,9.500000954,-55.53125381,-58.78125,3.225951921,2.509355019,0.017378222,82.59181818,0.15327757,0.03166,0.017474203,0.202063395
480169178,Rorb-IRES2-Cre-D,excitatory,TRUE,21.94694767,157.5000435,-74.51540375,110,-37.5,38.87500381,-48.46875381,-52.21875381,4.015347909,4.964644905,0.093377151,81.548,0.110212429,0.04437,0.158751623,0.251293155
469614747,Pvalb-IRES-Cre,inhibitory,TRUE,6.936925934,105.1563248,-77.06097412,220,-44.65625,15.65625,-67.40625,-67.53125,1.377192905,1.405893127,0.037254214,22.26329268,0.641293687,0.027555,0.009990831,0
471141261,Rbp4-Cre_KL100,excitatory,TRUE,14.5823818,91.25000238,-78.79210663,209.9999847,-39.71875,35.68750381,-43.12500381,-52.53125381,3.927815544,3.881849891,0.042005245,85.318,0.159429314,0.06217,0.015226471,0.382412741
322197160,Sst-IRES-Cre,inhibitory,TRUE,15.5142888,113.9063239,-73.92211151,239.9999847,-40.71875,14.4375,-56.65625381,-56.78125,1.491285862,1.609552846,0.011026321,,0.02583862,0.020235,,0
518623704,Chat-IRES-Cre-neo,inhibitory,TRUE,11.1198589,176.093787,-76.83325958,130,-43,37.84375381,-52.65625381,-55.34375,3.280608521,3.499496938,0.098493531,321.1666667,0.122829587,0.01142,0.310238174,0
490170480,Cux2-CreERT2,excitatory,TRUE,20.04739483,198.906213,-77.29013824,70,-49.78125,44.25,-52.53125381,-56.75000381,4.575732453,4.656182621,0.009079354,65.13269231,0.271875018,0.048075,0.023914611,0
480735016,Pvalb-IRES-Cre,inhibitory,TRUE,70.68628452,133.9285523,-78.8563385,190,-38.56250381,9.062500954,-63.59375381,-63.68750381,1.226111928,1.516610949,0.015922094,10.42,1.060267867,0.00961,0.040508386,0
503254105,Pvalb-IRES-Cre,inhibitory,TRUE,8.147571398,126.4062524,-73.62873077,290,-42.71875381,11.71875095,-62.40625381,-62.53125381,1.278136584,1.344162142,0.01635042,,0.823277843,0.01508,,0
320668841,Scnn1a-Tg2-Cre,excitatory,TRUE,21.91161646,134.8437518,-77.18885803,80,-37.875,42.34375,-47.96875381,-58.09375381,4.011589889,4.046539985,0.102739222,82.96909091,0.143132411,0.05849,0.040769715,0.217332431
473642382,Rorb-IRES2-Cre-D,excitatory,TRUE,18.77885834,141.5626109,-76.40544128,190,-32.03125381,36.15625381,-44.56250381,-51.53125,3.447320875,3.533174389,0.072691992,87.75,0.04444444,0.05044,0.27982906,0
